,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,Weather Type
2012,-1.6184798308048265,0.8581790770988972,-0.33799524484966437,0.9504079524414049,-0.5741615657600271,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
6734,0.5690469851812184,-0.5738885818687534,-0.5549740966366787,-1.4247536789697361,0.6260886256959424,1.5487074871342765,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
12903,0.16608151907852592,-0.1294537911546549,-1.2782369359267265,-0.17466860980597773,0.07729698171894035,-0.007195067051395136,0.4516979577224671,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12747,0.9720124512839109,-0.9689417291701742,-0.19334267699165483,0.9191558257123109,3.7857419625953552,-0.785146344144231,3.120190507959811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
8972,-1.676046325962354,-1.9071929540110486,-1.0612580841397121,0.3566175445886196,2.5915776958315098,1.0300733024057194,3.268440094084108,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
6083,0.4539139948661634,0.4137442863847987,0.529920162298393,-0.9247196513042328,0.24029392129938276,-0.007195067051395136,0.006949199349576417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12210,1.0295789464414384,-1.7096663803603382,-1.133584368068717,-1.643518566073394,0.1902834966553814,0.25212202531288347,0.7481971299710609,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
10852,1.0871454415989659,-0.7714151555194637,-0.9166055162817026,-1.1747366651369846,0.4654731349080751,1.8080245794985552,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
7737,-0.870115393756969,1.3026138678129955,3.567624087316594,1.606702613752378,-0.3188173341120948,0.5114391176771621,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
7569,-1.100381374387079,1.3519955112256732,0.16828874265336907,1.1691728395450627,-0.5670172193823104,-0.785146344144231,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
7739,0.16608151907852592,0.5125075732101539,1.0362041498014265,0.2941132911304317,0.0008260149352601444,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
9938,0.5690469851812184,-1.5615214501223054,-1.2059106519977218,-1.518510059157018,0.1902834966553814,1.289390394769998,0.4516979577224671,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
9778,0.5690469851812184,-1.857811310598371,-0.9166055162817026,-1.1434845384078904,0.25140734899804806,0.5114391176771621,0.5999475438467641,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
5798,0.3963474997086359,0.6606525034481867,-0.5549740966366787,1.2316770930032506,-0.11401273795095997,-1.0444634365085097,1.0446963022196547,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2294,-0.23688394702416657,0.26559935614676594,-1.2782369359267265,-0.14341648307688376,0.024111292018180058,-0.26651215941567374,-0.14130038677472048,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
12640,1.202278431914021,-0.9195600857574966,-1.422889503784736,-1.581014312615206,0.10455134012281495,1.8080245794985552,1.1929458883439517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
12545,-0.23688394702416657,-0.1294537911546549,-0.33799524484966437,-0.14341648307688376,0.2503489273124617,-0.26651215941567374,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
872,-0.985248384072024,0.018691139083377908,-0.04869010913364527,1.2316770930032506,-0.538439833871456,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
7224,1.202278431914021,-1.1664683028208847,-0.04869010913364527,-1.1747366651369846,0.6136521708902911,1.8080245794985552,0.1551987854738733,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
1142,0.10851502392099842,-0.0800721477419773,-0.5549740966366787,-0.4246856236387294,0.2188608821662389,-0.26651215941567374,0.30344837159817023,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
155,-0.23688394702416657,1.7964303019397716,-0.33799524484966437,0.6691388118795593,0.008764177577166507,1.5487074871342765,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
9874,0.05094852876347092,1.0557056507496076,0.6745727301564025,0.3878696713177136,-0.31061456604879484,-0.5258292517799524,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2769,-1.215514364702134,-0.1788354345673325,1.0362041498014265,1.3254334731905324,-0.4569413640812348,-0.785146344144231,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
10134,0.05094852876347092,0.9075607205115748,1.470161853375455,-0.04966010288960187,0.22626983396534908,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
8825,0.2812145093935809,-2.104719527661759,-0.6273003805656835,-1.2997451720533604,0.5379750203708037,1.0300733024057194,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
5654,0.2236480142360534,-0.2775987213926877,-0.04869010913364527,-1.1434845384078904,0.02596352996795911,-0.785146344144231,0.006949199349576417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
12197,0.6841799754962734,-0.6726518686941085,-0.8442792323526979,-1.3622494255115483,0.5784596498445161,1.0300733024057194,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
9831,-1.100381374387079,0.1668360693214107,0.6745727301564025,0.9816600791704989,-0.5400274663998355,2.585975856591391,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
8613,0.7417464706538008,0.1668360693214107,-1.0612580841397121,-0.799711144387857,0.1807577014850986,-0.785146344144231,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
10427,-1.676046325962354,1.2038505809876403,-0.19334267699165483,0.1378526574849619,-0.49583836102656786,-1.0444634365085097,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
3181,0.3963474997086359,-0.3269803648053653,-0.33799524484966437,0.6691388118795593,-0.10580996988765702,-0.5258292517799524,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
829,0.6841799754962734,-0.030690504329299696,0.529920162298393,0.887903698983217,0.365716891041475,-0.26651215941567374,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
3947,-1.1579478695446066,0.3643626429721211,-0.7719529484236931,1.4816941068360023,-0.4429172767472041,2.3266587642271124,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
2149,0.9144459561263834,-0.5245069384560758,-1.133584368068717,-1.487257932427924,0.15270952681703426,1.8080245794985552,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
7613,0.10851502392099842,0.06807278249605551,0.4575938783693882,0.9504079524414049,-0.1738135631866407,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
7749,0.6266134803387459,-0.5245069384560758,-1.133584368068717,-1.1122324116787965,0.611799932940515,0.25212202531288347,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
6645,0.10851502392099842,-0.7220335121067861,0.24061502658237385,-1.1747366651369846,0.11063726481493925,-0.26651215941567374,0.7481971299710609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
12360,0.10851502392099842,-0.1294537911546549,-0.5549740966366787,-0.4246856236387294,-0.04733217175895915,-0.5258292517799524,1.0446963022196547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
4613,-0.06418446155158407,-0.623270225281431,0.529920162298393,-0.799711144387857,-3.8359525953186093,2.3266587642271124,2.5271921634626238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
1513,0.5114804900236909,0.11745442590873312,-0.12101639306265005,0.3878696713177136,0.038664590195006884,-0.785146344144231,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
10562,0.05094852876347092,1.4013771546383509,1.0362041498014265,0.5128781782340894,-0.04045243080264211,-0.26651215941567374,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
11162,0.10851502392099842,-0.22821707798001012,-0.33799524484966437,-0.6121983840132932,0.2731049935525885,-0.5258292517799524,0.4516979577224671,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11136,1.0295789464414384,-0.42574365163072053,-0.6996266644946882,-1.2059887918660785,0.3151772555546805,1.8080245794985552,1.3411954744682486,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
2505,0.2812145093935809,1.7964303019397716,-0.6273003805656835,1.0441643326286867,0.06406671064909943,2.0673416718628337,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
8168,-1.330647355017189,1.0557056507496076,-1.2782369359267265,1.0441643326286867,-0.2801849425881613,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
7113,1.0871454415989659,-1.363994876471595,0.02363617479535951,-1.518510059157018,0.5160127703948636,1.289390394769998,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3
8135,0.10851502392099842,1.5989037282890612,0.3852675944403834,1.70045899393966,0.5430025233773447,0.5114391176771621,1.7859442328411392,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1074,0.5114804900236909,0.1668360693214107,-0.5549740966366787,0.3566175445886196,0.2061598219391911,-0.26651215941567374,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
11663,0.7993129658113284,-1.610903093534983,-0.12101639306265005,-1.643518566073394,0.6070370353553707,1.8080245794985552,0.8964467160953579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
12110,1.202278431914021,1.4507587980510284,4.2185606426776365,0.9191558257123109,-0.1293598523919735,2.0673416718628337,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
12027,0.2812145093935809,-0.6726518686941085,-0.4103215287786692,1.1691728395450627,-1.6103563959499678,1.289390394769998,2.6754417495869207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
697,0.10851502392099842,-0.3763620082180429,-1.133584368068717,-0.6434505107423871,0.22547601770115935,-0.007195067051395136,0.4516979577224671,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2620,0.6841799754962734,1.253232224400318,-1.2059106519977218,1.70045899393966,0.1360393852690348,1.289390394769998,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
7712,1.1447119367564933,-1.5615214501223054,-1.2059106519977218,-1.0809802849497026,0.4697068216504234,1.0300733024057194,0.4516979577224671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
5441,1.432544412544131,-0.2775987213926877,-0.2656689609206596,-1.643518566073394,0.5265969872507388,0.5114391176771621,0.1551987854738733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3
12063,1.0295789464414384,-0.5245069384560758,-0.6996266644946882,-1.2684930453242664,0.47023603249321655,1.289390394769998,0.5999475438467641,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
3786,0.5114804900236909,-2.0553378842490813,-0.33799524484966437,0.5128781782340894,-1.6206760073844433,1.0300733024057194,1.0446963022196547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
12982,0.3963474997086359,1.1544689375749628,0.3852675944403834,0.23160903767224378,0.31914633687563215,-0.26651215941567374,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3822,-0.5247164228118041,-0.9195600857574966,0.4575938783693882,-0.799711144387857,0.2408231321421759,-0.007195067051395136,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
11029,1.432544412544131,-0.22821707798001012,-0.19334267699165483,-1.5497621858861121,0.6284700744885116,0.5114391176771621,0.7481971299710609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
6168,-1.8487458114349362,-0.623270225281431,0.4575938783693882,0.07534840402677398,-4.347170269457261,2.585975856591391,4.157937610829889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2784,-0.46714992765427654,-0.623270225281431,0.09596245872436429,-0.23717286326416565,0.016437734797673284,-0.007195067051395136,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
2041,0.5690469851812184,1.1050872941622851,0.529920162298393,1.4504419801069084,0.10455134012281495,-1.0444634365085097,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1108,-0.870115393756969,0.9569423639242524,-0.4103215287786692,0.9816600791704989,-0.4754637435790133,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
10135,-1.445780345332244,0.9569423639242524,-0.6273003805656835,0.2941132911304317,-0.40031580390231597,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
29,0.6266134803387459,0.06807278249605551,0.8915515819434169,0.012844150568586054,0.043162882358751715,-1.0444634365085097,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
700,0.5114804900236909,-0.2775987213926877,-0.6996266644946882,-1.6122664393443,0.11592937324287683,1.5487074871342765,0.5999475438467641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
1621,0.6841799754962734,-0.6726518686941085,-0.2656689609206596,-0.6434505107423871,0.00955799384135624,-0.785146344144231,0.30344837159817023,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4896,-0.12175095670911157,0.5125075732101539,-1.0612580841397121,-0.799711144387857,0.19822165929728777,-0.5258292517799524,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
9448,-1.2730808598596615,1.5495220848763835,1.0362041498014265,0.7316430653377471,-0.4437110930113939,0.25212202531288347,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
6969,-0.9276818889144965,0.9075607205115748,0.02363617479535951,1.0441643326286867,-0.2071538462826396,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
5625,-1.1579478695446066,0.9075607205115748,-0.6273003805656835,0.2628611644013377,-0.6733885987838341,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
8870,-1.1579478695446066,-0.3269803648053653,-1.133584368068717,0.7941473187959351,-0.34845314130853855,-1.0444634365085097,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
11060,0.3387810045511084,1.253232224400318,0.9638778658724216,1.3566855999196263,0.3553972796069964,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
9568,-1.560913335647299,1.00632400733693,0.31294131051137863,0.3566175445886196,-0.44794477975374214,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
8821,-0.5247164228118041,1.4507587980510284,0.16828874265336907,1.2941813464614385,-0.35586209310765177,-1.0444634365085097,-0.14130038677472048,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4007,0.5690469851812184,-0.8207967989321413,-1.133584368068717,-1.2372409185951725,0.3077683037555703,-0.007195067051395136,0.30344837159817023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
7496,-0.17931745186663905,1.500140441463706,2.9166875319555507,1.5754504870232842,0.3572495175567755,2.0673416718628337,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
12620,2.468741325379626,0.21621771273408832,-0.33799524484966437,0.5128781782340894,0.14688820754630352,2.3266587642271124,-1.4755466618933926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
10884,1.8355098786468234,0.8581790770988972,-0.19334267699165483,1.4504419801069084,-0.07194047594886496,0.7707562100414407,1.0446963022196547,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2462,1.2598449270715484,0.3643626429721211,0.09596245872436429,0.7003909386086532,3.3811602732796207,0.7707562100414407,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1879,1.1447119367564933,-2.3022461013124693,-0.8442792323526979,-1.2684930453242664,0.27469262608096795,0.7707562100414407,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
4375,0.2236480142360534,-1.6602847369476605,-0.48264781270767393,-1.1434845384078904,0.2350018128714452,1.8080245794985552,0.1551987854738733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
3820,0.6841799754962734,0.46312592979747635,0.7468990140854073,-1.3309972987824543,0.12598437925595582,-0.007195067051395136,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
9267,1.0295789464414384,-2.1541011710744367,-0.6996266644946882,-1.1434845384078904,0.11513555697868709,1.8080245794985552,0.1551987854738733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1977,-1.215514364702134,1.4013771546383509,0.4575938783693882,1.2941813464614385,-0.1727551415010514,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
11176,0.8568794609688559,-0.030690504329299696,-0.48264781270767393,-1.518510059157018,0.3942942765523295,0.5114391176771621,-0.14130038677472048,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
6060,-0.870115393756969,-1.9071929540110486,-0.9889318002107074,-0.705954764200575,0.25458261405481,-0.785146344144231,-0.2895499728990174,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2755,-1.2730808598596615,1.1544689375749628,-1.0612580841397121,1.0441643326286867,-0.427305556884791,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
217,-0.06418446155158407,0.26559935614676594,-1.3505632198557314,-0.45593775036782336,0.03734156308802099,-0.785146344144231,0.8964467160953579,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3919,0.2812145093935809,1.0557056507496076,-0.5549740966366787,-0.04966010288960187,-0.41407528581495007,-0.785146344144231,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1625,-1.6184798308048265,1.1544689375749628,-0.48264781270767393,1.1379207128159687,-0.19815726195514693,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
12707,0.6841799754962734,-1.6602847369476605,-0.8442792323526979,-1.2684930453242664,0.1299534605769075,1.0300733024057194,1.0446963022196547,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
7474,-0.46714992765427654,1.4507587980510284,0.6022464462273978,0.23160903767224378,-0.1851915963067026,-0.26651215941567374,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
5563,1.0295789464414384,-1.117086659408207,-0.6996266644946882,-1.3622494255115483,0.6242363877461663,0.7707562100414407,0.5999475438467641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3222,-0.46714992765427654,-0.3763620082180429,0.02363617479535951,-0.6747026374714811,-0.008435174813629107,-0.26651215941567374,0.7481971299710609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6042,-0.46714992765427654,-0.030690504329299696,-0.12101639306265005,-0.04966010288960187,-0.4249241080922218,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
12899,0.7417464706538008,0.9075607205115748,-0.6273003805656835,1.3566855999196263,0.2569640628473822,-1.0444634365085097,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6398,-1.7336128211198816,-1.8084296671856934,-0.9166055162817026,0.6691388118795593,4.400420356500165,0.7707562100414407,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
1448,0.6266134803387459,0.3643626429721211,-0.2656689609206596,-0.2996771167223536,0.360689388034934,-0.007195067051395136,0.006949199349576417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3950,-0.2944504421816941,-0.42574365163072053,0.4575938783693882,-1.0809802849497026,-0.04045243080264211,-0.26651215941567374,0.4516979577224671,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11575,-0.06418446155158407,0.8581790770988972,1.2531830015884406,0.8253994455250291,0.15297413223843082,1.5487074871342765,-0.734298731271908,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
11031,0.2236480142360534,-1.117086659408207,-1.3505632198557314,-1.643518566073394,0.44060022529677273,0.7707562100414407,-0.14130038677472048,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
1953,2.5263078205371534,0.06807278249605551,1.831793273020479,0.856651572254123,0.2410877375635725,-0.5258292517799524,0.8964467160953579,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2339,0.8568794609688559,-0.1788354345673325,-1.2782369359267265,-1.1747366651369846,-0.08384771991171999,-0.5258292517799524,-0.14130038677472048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6529,0.2812145093935809,0.9569423639242524,1.1085304337304311,0.1378526574849619,0.0346955088740522,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
10943,-0.35201693733922157,0.21621771273408832,-1.3505632198557314,-1.1434845384078904,0.12069227082801824,-0.5258292517799524,0.7481971299710609,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
12602,-0.006617966394056577,0.4137442863847987,-0.9889318002107074,-0.9247196513042328,0.004001279992022088,-0.785146344144231,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
9620,-1.560913335647299,1.00632400733693,-0.2656689609206596,1.1691728395450627,-0.5146253459457429,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
9111,-0.6974159082843865,-0.1294537911546549,0.529920162298393,0.6066345584213714,-3.153535213536212,1.5487074871342765,2.082443405089733,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3352,0.7993129658113284,-1.2652315896462398,-1.422889503784736,-1.2684930453242664,0.6271470473815286,1.5487074871342765,0.8964467160953579,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
8548,-1.2730808598596615,0.9075607205115748,-1.133584368068717,1.4191898533778142,-0.3463362979373659,-0.785146344144231,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
514,0.6841799754962734,0.11745442590873312,0.24061502658237385,-0.08091222961869583,-0.18307475293552697,-0.5258292517799524,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
3314,-0.23688394702416657,-0.42574365163072053,0.529920162298393,0.23160903767224378,-0.001026223014515901,-0.26651215941567374,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
8965,-0.985248384072024,0.018691139083377908,-1.2782369359267265,-0.11216435634778979,-0.22011951193108398,-0.785146344144231,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
1277,2.0657758592769335,1.00632400733693,0.9638778658724216,1.2316770930032506,0.022259054068404012,2.0673416718628337,0.8964467160953579,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
92,-0.006617966394056577,1.2038505809876403,0.6745727301564025,0.10660053075586794,0.3260260778319522,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9764,-0.23688394702416657,-0.22821707798001012,-0.04869010913364527,0.5441303049631834,-0.4045494906446642,-0.26651215941567374,-1.1790474896447989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
12878,4.368435665578033,1.3519955112256732,-1.2782369359267265,0.9504079524414049,0.5784596498445161,0.7707562100414407,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1848,0.5690469851812184,-2.351627744725147,-1.0612580841397121,-1.0809802849497026,0.175465593057161,0.5114391176771621,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3
7380,1.0871454415989659,-0.3763620082180429,-0.12101639306265005,-1.0809802849497026,0.4252531108557592,1.0300733024057194,0.30344837159817023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
